observation_date,BBKMGDP
1997-07-01,5.3294258148365436512
1997-08-01,3.6500397903962409352
1997-09-01,3.6229145447319393014
1997-10-01,2.9065972781510041045
1997-11-01,3.7182423492200102899
1997-12-01,3.5606505882662489171
1998-01-01,4.2155971721259026808
1998-02-01,4.5956972333959118515
1998-03-01,3.2639009300270518388
1998-04-01,3.4400109625358363807
1998-05-01,4.3591723276274194632
1998-06-01,3.0105422122385641082
1998-07-01,3.9897494266249520223
1998-08-01,8.0371885272052612237
1998-09-01,6.6393126439010128337
1998-10-01,7.2508677181945486723
1998-11-01,5.0541768080210971448
1998-12-01,4.2880114132764592938
1999-01-01,3.1018472207270395558
1999-02-01,4.1740737605948332600
1999-03-01,2.3704817443311125835
1999-04-01,2.8104090691697605209
1999-05-01,4.3482493654150333739
1999-06-01,3.8695705363585752856
1999-07-01,5.2759329111208330687
1999-08-01,6.3586527538517083613
1999-09-01,6.8061807756665633207
1999-10-01,9.0370046196240494396
1999-11-01,5.0776691631675117122
1999-12-01,1.3448949855601655123
2000-01-01,-1.4949781935222055118
2000-02-01,0.4822068229288939967
2000-03-01,8.7725915489134056457
2000-04-01,10.7951363377236262409
2000-05-01,6.2095144550199075084
2000-06-01,2.1547631617864193565
2000-07-01,-3.1038447716577599600
2000-08-01,-1.0277593256619099726
2000-09-01,4.5147003906174383303
2000-10-01,3.6431061319844353363
2000-11-01,2.0934973527147935357
2000-12-01,-1.6765570466949715200
2001-01-01,-3.3817870832525174229
2001-02-01,-1.4898607045649447933
2001-03-01,2.5506274539675137802
2001-04-01,4.1397590205640550920
2001-05-01,3.8405496333732753733
2001-06-01,-1.2929848929214675657
2001-07-01,-3.2680191060912311407
2001-08-01,-1.9660299954587423521
2001-09-01,-1.9760087718631660358
2001-10-01,2.7469467830276501630
2001-11-01,2.1469535343340258038
2001-12-01,3.2722697759292014297
2002-01-01,4.0439881642207868850
2002-02-01,3.5835224329137904675
2002-03-01,1.9903879339681920246
2002-04-01,2.6467375951453750993
2002-05-01,1.9416019985811672210
2002-06-01,2.5867163878205463590
2002-07-01,1.4310369508021514307
2002-08-01,1.6561984053676952477
2002-09-01,-0.1120283745624050947
2002-10-01,-0.3747949063963308958
2002-11-01,1.9024386825142571844
2002-12-01,0.3475344883636454774
2003-01-01,3.2990535075615246008
2003-02-01,1.7432316415127104836
2003-03-01,2.9131787933345885122
2003-04-01,2.2635867432079601613
2003-05-01,5.1746221016784144098
2003-06-01,7.0505935326277029418
2003-07-01,7.4395881725480030866
2003-08-01,5.8020000552012316319
2003-09-01,6.1804210024782264554
2003-10-01,4.5738292980551165101
2003-11-01,3.8588915586823424597
2003-12-01,1.9483820075710871489
2004-01-01,1.1888846633020111465
2004-02-01,2.5000667719713991488
2004-03-01,4.0146545302357443674
2004-04-01,2.2570408039190525962
2004-05-01,3.8137038274969072837
2004-06-01,2.8698255990547587579
2004-07-01,4.5408790098686040437
2004-08-01,3.7578974341873254694
2004-09-01,3.2805178397160403847
2004-10-01,4.1391473088291048654
2004-11-01,3.8237870353533454093
2004-12-01,6.1664634675616873949
2005-01-01,5.1155394771192899128
2005-02-01,3.7935822767481433004
2005-03-01,0.6159559056117953624
2005-04-01,2.0461576382865667156
2005-05-01,1.2957403855821119087
2005-06-01,3.9456975135356016082
2005-07-01,3.5634594945901358898
2005-08-01,4.0035653334952767679
2005-09-01,0.2214962474825394878
2005-10-01,1.1052224502732295175
2005-11-01,3.4391092792683917168
2005-12-01,5.2923072905341603800
2006-01-01,7.2749083989811715867
2006-02-01,4.6654898882374400415
2006-03-01,2.9313501409242803675
2006-04-01,-0.1545311073066931995
2006-05-01,-0.1563430109425816006
2006-06-01,-0.4303789006732849920
2006-07-01,-0.5052878095800630298
2006-08-01,2.2707042181731340591
2006-09-01,3.3668360040000604450
2006-10-01,3.8969915421237919517
2006-11-01,3.4857094352085047362
2006-12-01,3.1569437150263337521
2007-01-01,-1.2386501031011463159
2007-02-01,0.9869580608677591682
2007-03-01,2.7510402278886596505
2007-04-01,2.4107703617971791843
2007-05-01,3.0640354246520047354
2007-06-01,2.1017353324071921250
2007-07-01,1.2649239742291775723
2007-08-01,3.0033166941144284756
2007-09-01,3.6143202787507022755
2007-10-01,3.4607742485128181187
2007-11-01,1.9901551471217295841
2007-12-01,-2.0496831344172066203
2008-01-01,-3.2274975320226233499
2008-02-01,-2.3765419002318517450
2008-03-01,1.1458387407435373095
2008-04-01,4.5405511108321103819
2008-05-01,3.2689000831065042618
2008-06-01,1.2998177494601161897
2008-07-01,-1.8523184293914687348
2008-08-01,-4.9827022651679024889
2008-09-01,-9.3061457374768004058
2008-10-01,-8.8091713471909987021
2008-11-01,-11.0062119231115040918
2008-12-01,-7.6355034421951852863
2009-01-01,-4.2672733640559723511
2009-02-01,0.1283068285773585060
2009-03-01,-2.2691728988223767161
2009-04-01,-0.5189315798069875640
2009-05-01,-0.1754461674549387951
2009-06-01,-0.1378109763563694912
2009-07-01,1.3901132822407762379
2009-08-01,2.1754308832461259904
2009-09-01,4.5647911513481691514
2009-10-01,5.4771165860363044686
2009-11-01,4.6448550328487110406
2009-12-01,1.6838594686870589356
2010-01-01,1.0814608061569217501
2010-02-01,0.9376013877912175998
2010-03-01,4.2555520188627431466
2010-04-01,4.7486427667034121214
2010-05-01,3.9665988205591022897
2010-06-01,3.0481694215987906738
2010-07-01,2.9125154965101440752
2010-08-01,2.8471371758365355831
2010-09-01,3.1569072439878707037
2010-10-01,2.8142737132119566290
2010-11-01,1.2181099559578394409
2010-12-01,-1.1850969846362260363
2011-01-01,-3.0628858790038751003
2011-02-01,-1.4102414975477786108
2011-03-01,4.5972550208070437350
2011-04-01,4.0053879253803668092
2011-05-01,2.4045555348996234812
2011-06-01,-0.3307588360712601094
2011-07-01,-1.8626345853638448524
2011-08-01,-0.0649596198734481017
2011-09-01,3.1716477275023424731
2011-10-01,6.4059828427871945422
2011-11-01,5.1058249291580013463
2011-12-01,4.5027956524518319981
2012-01-01,3.2476964218097497117
2012-02-01,2.2807165342444704059
2012-03-01,1.6418256111863509528
2012-04-01,1.9186332138366894995
2012-05-01,1.8822899200121383512
2012-06-01,0.9443650013455492376
2012-07-01,0.7036096035897165812
2012-08-01,-0.1790367402447720913
2012-09-01,-0.3270349150314300068
2012-10-01,-0.8718122997440631572
2012-11-01,1.7769678894363829524
2012-12-01,4.0548388199028719825
2013-01-01,4.9262913489609996276
2013-02-01,4.9889753313934930290
2013-03-01,0.6887831155065793354
2013-04-01,-0.4455101165633981175
2013-05-01,1.2983631645103907992
2013-06-01,2.0011952920356996799
2013-07-01,3.0703079000011470612
2013-08-01,5.3338322616742761539
2013-09-01,5.3452686572039924684
2013-10-01,4.3057558107499298572
2013-11-01,2.3995208864410639826
2013-12-01,-2.5134436303822398351
2014-01-01,-4.5109069676769752988
2014-02-01,-0.3818226331947260910
2014-03-01,4.4933961191733011731
2014-04-01,6.0321509342934964693
2014-05-01,6.6512349726343984457
2014-06-01,6.1972016344333447080
2014-07-01,5.5101818125912203072
2014-08-01,3.0713433439209896214
2014-09-01,1.7656223930058749794
2014-10-01,0.9175121287206171594
2014-11-01,2.3337639422257066002
2014-12-01,4.1398435508074546973
2015-01-01,3.6067657617658706037
2015-02-01,3.3748082249102875352
2015-03-01,4.0909899931628750380
2015-04-01,2.1799790177889688536
2015-05-01,1.2101825339809211268
2015-06-01,1.7085255401877235126
2015-07-01,2.4146358889507317791
2015-08-01,0.9909873788115142190
2015-09-01,0.5317530990803511770
2015-10-01,0.2647150105163861844
2015-11-01,0.6535344101732070143
2015-12-01,2.4817157750424350127
2016-01-01,3.1614571928763846032
2016-02-01,2.4972766358545017695
2016-03-01,0.7096265525353029346
2016-04-01,0.8662062560677119549
2016-05-01,0.8870372793883589679
2016-06-01,3.2491270959973550525
2016-07-01,3.4345921578585349998
2016-08-01,2.6581239771142630701
2016-09-01,2.4371510703538414866
2016-10-01,2.0718596382846938830
2016-11-01,1.7507264757500824448
2016-12-01,2.6662861568012132807
2017-01-01,2.0366163763311444512
2017-02-01,1.3884460249952588207
2017-03-01,1.4985430132250874280
2017-04-01,2.6101431021527226051
2017-05-01,2.2617427326426033929
2017-06-01,3.3586899527423406120
2017-07-01,2.8044652244912056105
2017-08-01,3.3467813704354800741
2017-09-01,4.2047224061708368126
2017-10-01,5.1816435403326863707
2017-11-01,4.6065558292780410810
2017-12-01,3.8349370303509133784
2018-01-01,2.5360841984006841088
2018-02-01,3.7933148747059912687
2018-03-01,1.6884279219848983278
2018-04-01,1.7893106347358342934
2018-05-01,1.7475110992621787354
2018-06-01,3.0261963157529669921
2018-07-01,2.8894791824524497237
2018-08-01,2.6319307121305581809
2018-09-01,0.6550541511646192916
2018-10-01,-0.5797419962108727454
2018-11-01,0.4465757705483781037
2018-12-01,1.9960618801507732378
2019-01-01,3.0294429948607040082
2019-02-01,2.8445766785059634074
2019-03-01,3.1775667694301445998
2019-04-01,2.3706807739518609424
2019-05-01,4.2620879803225513172
2019-06-01,5.1160646021032922803
2019-07-01,5.1478154820638328815
2019-08-01,5.0592962834492123392
2019-09-01,1.8111448665241287603
2019-10-01,1.0125400677156544127
2019-11-01,3.8845205660830535166
2019-12-01,4.9716076265519362209
2020-01-01,1.4727692547676212165
2020-02-01,-12.2634357345471567413
2020-03-01,-44.1977023379267208725
2020-04-01,-71.4776910991082132796
2020-05-01,-7.7688951128808829694
2020-06-01,34.0197796879378486778
2020-07-01,45.3907003552823056225
2020-08-01,32.2898347725070991032
2020-09-01,10.3781336539963060517
2020-10-01,-3.0276214057572503613
2020-11-01,-4.3926972307251848093
2020-12-01,3.6623344146802079280
2021-01-01,8.8970390334273368182
2021-02-01,3.7847428734881822798
2021-03-01,12.1563949391221939322
2021-04-01,6.0705976884044119402
2021-05-01,3.5688660259555455845
2021-06-01,2.6310089136686860556
2021-07-01,2.6340538680588965192
2021-08-01,3.5692965220890626732
2021-09-01,6.6980929579220109815
2021-10-01,10.6534551184260983803
2021-11-01,7.5884675924988753692
2021-12-01,0.2381023843431807896
2022-01-01,-4.3681239286581288184
2022-02-01,-2.3574067232361168855
2022-03-01,0.4804511633306124962
2022-04-01,0.4546615882377972873
2022-05-01,0.5422831479957936907
2022-06-01,1.4616961901120792966
2022-07-01,2.9231020940869183455
2022-08-01,3.7713410787900305543
2022-09-01,4.3828413931688947613
2022-10-01,4.0493996707600476981
2022-11-01,1.6948830507296068770
2022-12-01,1.6081626502179129368
2023-01-01,4.8252561491069059230
2023-02-01,2.1858729112834760500
2023-03-01,1.0567851654220588031
2023-04-01,2.7660429230384928623
2023-05-01,2.8773500378321807958
2023-06-01,3.4354889980964280483
2023-07-01,4.8772266206766525798
2023-08-01,4.8134655570031474880
2023-09-01,4.3603369850654196682
2023-10-01,2.3648193452701677941
2023-11-01,3.0143838613463009857
2023-12-01,1.6286912798166814920
2024-01-01,-0.4106994585007384124
2024-02-01,3.6178197332271313513
2024-03-01,2.2611260773248846867
2024-04-01,2.6082651479464376010
2024-05-01,3.7052661960382806683
2024-06-01,3.1361489975522021112
2024-07-01,2.9073221336635648449
2024-08-01,2.5333302489060249840
2024-09-01,1.3818388988277170437
